"675681, BRONTE HEALTH AND REHAB CENTER, 900 S STATE ST, BRONTE TX, 76933"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675870, LINDAN PARK CARE CENTER LP, 1510 N PLANO RD, RICHARDSON TX, 75081"
"675836, HILL COUNTRY CARE CENTER, 111 HOSPITAL DR, JUNCTION TX, 76849"
"675885, BURLESON ST JOSEPH MANOR, 1022 PRESIDENTIAL CORRIDOR HWY 21 E, CALDWELL TX, 77836"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675849, BAYTOWN NURSING & REHAB CENTER, 3921 N MAIN, BAYTOWN TX, 77521"
"675890, REGENT CARE AT MEDICAL CENTER, 3935 MEDICAL DR, SAN ANTONIO TX, 78229"
"675837, E F AND BERTHA KRUSE MEMORIAL LUTHERAN VILLAGE, 1700 E STONE ST, BRENHAM TX, 77833"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675848, THE POINTE NURSING & REHAB CENTER, 17231 MILL FOREST, WEBSTER TX, 77598"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675886, THE MEADOWS, 110 CHICKTOWN RD, GATESVILLE TX, 76528"
"675856, WHITESBORO HEALTH AND REHABILITATION CENTER, 1204 SHERMAN DR, WHITESBORO TX, 76273"
"675892, GULF POINTE PLAZA, 1008 ENTERPRISE BLVD, ROCKPORT TX, 78382"
"675848, THE POINTE NURSING & REHAB CENTER, 17231 MILL FOREST, WEBSTER TX, 77598"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675888, REUNION PLAZA HEALTHCARE & REHABILITATION, 1401 RICE RD, TYLER TX, 75703"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675897, FRANKLIN NURSING HOME, 700 HEARNE ST, FRANKLIN TX, 77856"
"675973, MCLEAN CARE CENTER, 605 W SEVENTH ST, MCLEAN TX, 79057"
"675839, CYPRESS GLEN, 7200 NINTH AVE, PORT ARTHUR TX, 77642"
"675892, GULF POINTE PLAZA, 1008 ENTERPRISE BLVD, ROCKPORT TX, 78382"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675897, FRANKLIN NURSING HOME, 700 HEARNE ST, FRANKLIN TX, 77856"
"675898, CEDAR LAKE NURSING HOME, 1611 W ROYALL BLVD, MALAKOFF TX, 75148"
"675846, TRINITY NURSING AND REHABILITATION, 902 E MAIN ST, SAN AUGUSTINE TX, 75972"
"675907, TRINITY NURSING AND REHABILITATION OF DIBOLL LP, 900 S TEMPLE DR, DIBOLL TX, 75941"
"675871, TRINITY NURSING AND REHABILITATION OF COMFORT LP, 615 FALTIN AVE, COMFORT TX, 78013"
"675837, E F AND BERTHA KRUSE MEMORIAL LUTHERAN VILLAGE, 1700 E STONE ST, BRENHAM TX, 77833"
"675857, WILLIAM R COURTNEY TEXAS STATE VETERANS HOME, 1424 MARTIN LUTHER KING JR LN, TEMPLE TX, 76504"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675839, CYPRESS GLEN, 7200 NINTH AVE, PORT ARTHUR TX, 77642"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675894, PARK MANOR OF CONROE, 1600 GRAND LAKE DR, CONROE TX, 77301"
"675897, FRANKLIN NURSING HOME, 700 HEARNE ST, FRANKLIN TX, 77856"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675849, BAYTOWN NURSING & REHAB CENTER, 3921 N MAIN, BAYTOWN TX, 77521"
"675933, LA HACIENDA HEALTHCARE, 2204 PEASE ST, HARLINGEN TX, 78550"
"675870, LINDAN PARK CARE CENTER LP, 1510 N PLANO RD, RICHARDSON TX, 75081"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675846, TRINITY NURSING AND REHABILITATION, 902 E MAIN ST, SAN AUGUSTINE TX, 75972"
"675833, REGENT CARE CENTER OAKWELL FARMS, 8501 LAURENS LN, SAN ANTONIO TX, 78218"
"675938, SHINER NURSING AND REHABILITATION CENTER INC, 1213 N AVE B, SHINER TX, 77984"
"675863, FRANK M TEJEDA TEXAS STATE VETERANS HOME, 200 VETERANS DR, FLORESVILLE TX, 78114"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675894, PARK MANOR OF CONROE, 1600 GRAND LAKE DR, CONROE TX, 77301"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675844, ROYAL MANOR, 9114 ROYAL LN, WACO TX, 76712"
"675833, REGENT CARE CENTER OAKWELL FARMS, 8501 LAURENS LN, SAN ANTONIO TX, 78218"
"675863, FRANK M TEJEDA TEXAS STATE VETERANS HOME, 200 VETERANS DR, FLORESVILLE TX, 78114"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675960, CASTLE PINES HEALTH AND REHABILITATION, 2414 W FRANK AVE, LUFKIN TX, 75904"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675849, BAYTOWN NURSING & REHAB CENTER, 3921 N MAIN, BAYTOWN TX, 77521"
"675897, FRANKLIN NURSING HOME, 700 HEARNE ST, FRANKLIN TX, 77856"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675845, CEDAR CREST CARE CENTER, 1901 W ELLIOTT, BRECKENRIDGE TX, 76424"
"675863, FRANK M TEJEDA TEXAS STATE VETERANS HOME, 200 VETERANS DR, FLORESVILLE TX, 78114"
"675873, CLYDE W COSPER TEXAS STATE VETERANS HOME, 1300 SEVEN OAKS RD, BONHAM TX, 75418"
"675892, GULF POINTE PLAZA, 1008 ENTERPRISE BLVD, ROCKPORT TX, 78382"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675883, SOUTHEAST NURSING & REHABILITATION CENTER, 4302 E SOUTHCROSS BLVD, SAN ANTONIO TX, 78222"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675871, TRINITY NURSING AND REHABILITATION OF COMFORT LP, 615 FALTIN AVE, COMFORT TX, 78013"
"675885, BURLESON ST JOSEPH MANOR, 1022 PRESIDENTIAL CORRIDOR HWY 21 E, CALDWELL TX, 77836"
"675849, BAYTOWN NURSING & REHAB CENTER, 3921 N MAIN, BAYTOWN TX, 77521"
"675970, MEMPHIS CONVALESCENT CENTER, 1415 N 18TH ST, MEMPHIS TX, 79245"
"675856, WHITESBORO HEALTH AND REHABILITATION CENTER, 1204 SHERMAN DR, WHITESBORO TX, 76273"
"675868, HEREFORD NURSING & REHABILITATION, 231 KINGWOOD ST, HEREFORD TX, 79045"
"675839, CYPRESS GLEN, 7200 NINTH AVE, PORT ARTHUR TX, 77642"
"675871, TRINITY NURSING AND REHABILITATION OF COMFORT LP, 615 FALTIN AVE, COMFORT TX, 78013"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675835, CHEROKEE TRAILS NURSING HOME, 330 E BAGLEY RD, RUSK TX, 75785"
"675863, FRANK M TEJEDA TEXAS STATE VETERANS HOME, 200 VETERANS DR, FLORESVILLE TX, 78114"
"675840, LEXINGTON PLACE NURSING & REHABILITATION, 7146 BAKER BLVD, RICHLAND HILLS TX, 76118"
"675894, PARK MANOR OF CONROE, 1600 GRAND LAKE DR, CONROE TX, 77301"
"675873, CLYDE W COSPER TEXAS STATE VETERANS HOME, 1300 SEVEN OAKS RD, BONHAM TX, 75418"
"675863, FRANK M TEJEDA TEXAS STATE VETERANS HOME, 200 VETERANS DR, FLORESVILLE TX, 78114"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675837, E F AND BERTHA KRUSE MEMORIAL LUTHERAN VILLAGE, 1700 E STONE ST, BRENHAM TX, 77833"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675871, TRINITY NURSING AND REHABILITATION OF COMFORT LP, 615 FALTIN AVE, COMFORT TX, 78013"
"675890, REGENT CARE AT MEDICAL CENTER, 3935 MEDICAL DR, SAN ANTONIO TX, 78229"
"675887, ST JOSEPH MANOR, 2333 MANOR DR, BRYAN TX, 77802"
"675848, THE POINTE NURSING & REHAB CENTER, 17231 MILL FOREST, WEBSTER TX, 77598"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675898, CEDAR LAKE NURSING HOME, 1611 W ROYALL BLVD, MALAKOFF TX, 75148"
"675892, GULF POINTE PLAZA, 1008 ENTERPRISE BLVD, ROCKPORT TX, 78382"
"675846, TRINITY NURSING AND REHABILITATION, 902 E MAIN ST, SAN AUGUSTINE TX, 75972"
"675836, HILL COUNTRY CARE CENTER, 111 HOSPITAL DR, JUNCTION TX, 76849"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675858, PARAMOUNT SENIOR CARE CENTERS AT SAN ANTONIO, 5437 EISENHAUER RD, SAN ANTONIO TX, 78218"
"675837, E F AND BERTHA KRUSE MEMORIAL LUTHERAN VILLAGE, 1700 E STONE ST, BRENHAM TX, 77833"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675852, ADVANCED REHABILITATION AND HEALTHCARE OF WICHITA, 4810 KEMP BLVD, WICHITA FALLS TX, 76308"
"675890, REGENT CARE AT MEDICAL CENTER, 3935 MEDICAL DR, SAN ANTONIO TX, 78229"
"675891, SENIOR CARE HEALTH AND REHABILITATION CENTER - BRI, 2108 15TH STREET, BRIDGEPORT TX, 76426"
"675922, PARKVIEW MANOR NURSING AND REHABILITATION, 206 N SMITH ST, WEIMAR TX, 78962"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675870, LINDAN PARK CARE CENTER LP, 1510 N PLANO RD, RICHARDSON TX, 75081"
"675877, OAKWOOD NURSING AND REHABILITATION LP, 301 W RANDOL MILL RD, ARLINGTON TX, 76011"
"675863, FRANK M TEJEDA TEXAS STATE VETERANS HOME, 200 VETERANS DR, FLORESVILLE TX, 78114"
"675837, E F AND BERTHA KRUSE MEMORIAL LUTHERAN VILLAGE, 1700 E STONE ST, BRENHAM TX, 77833"
"675840, LEXINGTON PLACE NURSING & REHABILITATION, 7146 BAKER BLVD, RICHLAND HILLS TX, 76118"
"675898, CEDAR LAKE NURSING HOME, 1611 W ROYALL BLVD, MALAKOFF TX, 75148"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675871, TRINITY NURSING AND REHABILITATION OF COMFORT LP, 615 FALTIN AVE, COMFORT TX, 78013"
"675849, BAYTOWN NURSING & REHAB CENTER, 3921 N MAIN, BAYTOWN TX, 77521"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675837, E F AND BERTHA KRUSE MEMORIAL LUTHERAN VILLAGE, 1700 E STONE ST, BRENHAM TX, 77833"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675894, PARK MANOR OF CONROE, 1600 GRAND LAKE DR, CONROE TX, 77301"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675833, REGENT CARE CENTER OAKWELL FARMS, 8501 LAURENS LN, SAN ANTONIO TX, 78218"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675849, BAYTOWN NURSING & REHAB CENTER, 3921 N MAIN, BAYTOWN TX, 77521"
"675836, HILL COUNTRY CARE CENTER, 111 HOSPITAL DR, JUNCTION TX, 76849"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675891, SENIOR CARE HEALTH AND REHABILITATION CENTER - BRI, 2108 15TH STREET, BRIDGEPORT TX, 76426"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675840, LEXINGTON PLACE NURSING & REHABILITATION, 7146 BAKER BLVD, RICHLAND HILLS TX, 76118"
"675890, REGENT CARE AT MEDICAL CENTER, 3935 MEDICAL DR, SAN ANTONIO TX, 78229"
"675848, THE POINTE NURSING & REHAB CENTER, 17231 MILL FOREST, WEBSTER TX, 77598"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675930, ARBROOK PLAZA, 401 W ARBROOK BLVD, ARLINGTON TX, 76014"
"675894, PARK MANOR OF CONROE, 1600 GRAND LAKE DR, CONROE TX, 77301"
"675880, STERLING COUNTY NURSING HOME, 309 FIFTH ST, STERLING CITY TX, 76951"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675856, WHITESBORO HEALTH AND REHABILITATION CENTER, 1204 SHERMAN DR, WHITESBORO TX, 76273"
"675886, THE MEADOWS, 110 CHICKTOWN RD, GATESVILLE TX, 76528"
"675881, PECOS NURSING HOME, 1819 MEMORIAL DR, PECOS TX, 79772"
"675830, AUTUMN LEAVES, 1010 EMERALD ISLE DR, DALLAS TX, 75218"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675897, FRANKLIN NURSING HOME, 700 HEARNE ST, FRANKLIN TX, 77856"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675883, SOUTHEAST NURSING & REHABILITATION CENTER, 4302 E SOUTHCROSS BLVD, SAN ANTONIO TX, 78222"
"675898, CEDAR LAKE NURSING HOME, 1611 W ROYALL BLVD, MALAKOFF TX, 75148"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675831, REGENT CARE CENTER OF EL PASO, 10880 EDGEMERE BLVD, EL PASO TX, 79935"
"675839, CYPRESS GLEN, 7200 NINTH AVE, PORT ARTHUR TX, 77642"
"675924, REGENT CARE CENTER OF WOODWAY, 7801 WOODWAY DR, WACO TX, 76712"
"675848, THE POINTE NURSING & REHAB CENTER, 17231 MILL FOREST, WEBSTER TX, 77598"
"675835, CHEROKEE TRAILS NURSING HOME, 330 E BAGLEY RD, RUSK TX, 75785"
"675890, REGENT CARE AT MEDICAL CENTER, 3935 MEDICAL DR, SAN ANTONIO TX, 78229"
"675894, PARK MANOR OF CONROE, 1600 GRAND LAKE DR, CONROE TX, 77301"
"675856, WHITESBORO HEALTH AND REHABILITATION CENTER, 1204 SHERMAN DR, WHITESBORO TX, 76273"
"675836, HILL COUNTRY CARE CENTER, 111 HOSPITAL DR, JUNCTION TX, 76849"
"675896, RIVER CITY CARE CENTER, 921 NOLAN ST, SAN ANTONIO TX, 78202"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675892, GULF POINTE PLAZA, 1008 ENTERPRISE BLVD, ROCKPORT TX, 78382"
"675844, ROYAL MANOR, 9114 ROYAL LN, WACO TX, 76712"
"675890, REGENT CARE AT MEDICAL CENTER, 3935 MEDICAL DR, SAN ANTONIO TX, 78229"
"675883, SOUTHEAST NURSING & REHABILITATION CENTER, 4302 E SOUTHCROSS BLVD, SAN ANTONIO TX, 78222"
"675900, AVALON PLACE TRINITY, 808 S ROBB, TRINITY TX, 75862"
"675871, TRINITY NURSING AND REHABILITATION OF COMFORT LP, 615 FALTIN AVE, COMFORT TX, 78013"
"675893, CRYSTAL CREEK AT PRESTON HOLLOW, 11409 N CENTRAL EXPWY, DALLAS TX, 75243"
"675899, MATAGORDA NURSING & REHABILITATION CENTER, 4521 AVE F, BAY CITY TX, 77414"
"675897, FRANKLIN NURSING HOME, 700 HEARNE ST, FRANKLIN TX, 77856"
"675908, AVANTE REHABILITATION CENTER, 225 N SOWERS RD, IRVING TX, 75061"
"675835, CHEROKEE TRAILS NURSING HOME, 330 E BAGLEY RD, RUSK TX, 75785"
"675849, BAYTOWN NURSING & REHAB CENTER, 3921 N MAIN, BAYTOWN TX, 77521"
"675882, VICTORIA GARDENS OF ALLEN, 310 S JUPITER, ALLEN TX, 75002"
"675839, CYPRESS GLEN, 7200 NINTH AVE, PORT ARTHUR TX, 77642"
"675850, TRISUN CARE CENTER-COASTAL PALMS, 221 CEDAR DR, PORTLAND TX, 78374"
"675871, TRINITY NURSING AND REHABILITATION OF COMFORT LP, 615 FALTIN AVE, COMFORT TX, 78013"
"675851, GEORGIA MANOR NURSING HOME, 2611 W 46TH AVE, AMARILLO TX, 79110"
"675862, PARK BEND SN HEALTH CENTER, 2122 PARK BEND DR, AUSTIN TX, 78758"
"675839, CYPRESS GLEN, 7200 NINTH AVE, PORT ARTHUR TX, 77642"
"675890, REGENT CARE AT MEDICAL CENTER, 3935 MEDICAL DR, SAN ANTONIO TX, 78229"
"675853, LAKERIDGE LTC PARTNERS INC, 4403 74TH ST, LUBBOCK TX, 79424"
"675888, REUNION PLAZA HEALTHCARE & REHABILITATION, 1401 RICE RD, TYLER TX, 75703"
"675881, PECOS NURSING HOME, 1819 MEMORIAL DR, PECOS TX, 79772"
"675848, THE POINTE NURSING & REHAB CENTER, 17231 MILL FOREST, WEBSTER TX, 77598"
"675879, TERRELL HEALTHCARE CENTER, 204 W NASH, TERRELL TX, 75160"
"675842, MI CASITA LTC PARTNERS INC, 2400 QUAKER AVE, LUBBOCK TX, 79410"
"675840, LEXINGTON PLACE NURSING & REHABILITATION, 7146 BAKER BLVD, RICHLAND HILLS TX, 76118"
"675836, HILL COUNTRY CARE CENTER, 111 HOSPITAL DR, JUNCTION TX, 76849"
"675849, BAYTOWN NURSING & REHAB CENTER, 3921 N MAIN, BAYTOWN TX, 77521"
"675858, PARAMOUNT SENIOR CARE CENTERS AT SAN ANTONIO, 5437 EISENHAUER RD, SAN ANTONIO TX, 78218"
