"675452, ROSEWOOD REHABILITATION AND CARE CENTER, 7700 MESQUITE PASS, CONVERSE TX, 78109"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675672, TRISUN CARE CENTER-RIVER RIDGE, 3922 W RIVER DR, CORPUS CHRISTI TX, 78410"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675678, CARECHOICE OF BOERNE, 200 E RYAN ST, BOERNE TX, 78006"
"675733, STONEBRIAR NURSING AND REHABILITATION CENTER, 110 E LIVE OAK ST, AUSTIN TX, 78704"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675641, NESBIT LIVING & RECOVERY CENTER, 1215 ASHBY, SEGUIN TX, 78155"
"675656, HACIENDA OAKS NURSING & REHAB, 1637 N KING ST, SEGUIN TX, 78155"
"675666, BRIARCLIFF HEALTH CENTER OF GREENVILLE INC, 4400 WALNUT ST, GREENVILLE TX, 75401"
"675690, GOLDEN ESTATES REHABILITATION CENTER, 130 SPENCER LN, SAN ANTONIO TX, 78201"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675701, LAWRENCE STREET HEALTH CARE CENTER, 615 LAWRENCE ST, TOMBALL TX, 77375"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675654, BROOKDALE GUADALUPE RIVER PLAZA, 808 GUADALUPE, KERRVILLE TX, 78028"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675690, GOLDEN ESTATES REHABILITATION CENTER, 130 SPENCER LN, SAN ANTONIO TX, 78201"
"675678, CARECHOICE OF BOERNE, 200 E RYAN ST, BOERNE TX, 78006"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675819, PARK MANOR OF SOUTH BELT, 11902 RESOURCE PKWY, HOUSTON TX, 77089"
"675696, COUNTRY VILLAGE CARE, 721 W MULBERRY, ANGLETON TX, 77515"
"675793, BROOKHOLLOW HEIGHTS TRANSITIONAL CARE CENTER, 1737 N LOOP W, HOUSTON TX, 77008"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675664, SUNNY SPRINGS NURSING & REHAB, 1200  JACKSON ST N, SULPHUR SPRINGS TX, 75482"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675663, FORT BEND HEALTHCARE CENTER, 3010 BAMORE RD, ROSENBERG TX, 77471"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675645, MESA SPRINGS HEALTHCARE CENTER, 7171 BUFFALO GAP RD, ABILENE TX, 79606"
"675664, SUNNY SPRINGS NURSING & REHAB, 1200  JACKSON ST N, SULPHUR SPRINGS TX, 75482"
"675641, NESBIT LIVING & RECOVERY CENTER, 1215 ASHBY, SEGUIN TX, 78155"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675802, KEMP CARE CENTER, 1351 SOUTH ELM STREET, KEMP TX, 75143"
"675715, PECAN VALLEY HEALTHCARE RESIDENCE, 1405 W STOREY ST, SAN SABA TX, 76877"
"675686, WINTERHAVEN HEALTHCARE RESIDENCE, 6534 STUEBNER AIRLINE RD, HOUSTON TX, 77091"
"675677, DEL RIO NURSING AND REHABILITATION CENTER, 301 W MARTIN ST, DEL RIO TX, 78840"
"675656, HACIENDA OAKS NURSING & REHAB, 1637 N KING ST, SEGUIN TX, 78155"
"675638, TWIN PINES NURSING AND REHABILITATION, 3301 E. MOCKINGBIRD LANE, VICTORIA TX, 77904"
"675690, GOLDEN ESTATES REHABILITATION CENTER, 130 SPENCER LN, SAN ANTONIO TX, 78201"
"675666, BRIARCLIFF HEALTH CENTER OF GREENVILLE INC, 4400 WALNUT ST, GREENVILLE TX, 75401"
"675663, FORT BEND HEALTHCARE CENTER, 3010 BAMORE RD, ROSENBERG TX, 77471"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675746, CORONADO NURSING CENTER, 1751 N 15TH ST, ABILENE TX, 79603"
"675695, COLLEGE STREET HEALTH CARE CENTER, 4150 COLLEGE ST, BEAUMONT TX, 77707"
"675751, SEABURY NURSING & REHABILITATION, 2443 W 16TH ST, ODESSA TX, 79763"
"675678, CARECHOICE OF BOERNE, 200 E RYAN ST, BOERNE TX, 78006"
"675691, HUNTSVILLE HEALTH CARE CENTER, 2628 MILAM, HUNTSVILLE TX, 77340"
"675706, BRENHAM REST HOME, 406 COTTONWOOD ST, BRENHAM TX, 77833"
"675701, LAWRENCE STREET HEALTH CARE CENTER, 615 LAWRENCE ST, TOMBALL TX, 77375"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675638, TWIN PINES NURSING AND REHABILITATION, 3301 E. MOCKINGBIRD LANE, VICTORIA TX, 77904"
"675746, CORONADO NURSING CENTER, 1751 N 15TH ST, ABILENE TX, 79603"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675744, FRIENDSHIP HAVEN HEALTHCARE AND REHABILITATION CEN, 1500 SUNSET DR, FRIENDSWOOD TX, 77546"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675672, TRISUN CARE CENTER-RIVER RIDGE, 3922 W RIVER DR, CORPUS CHRISTI TX, 78410"
"675714, TOMBALL REHAB & NURSING, 815 N PEACH ST, TOMBALL TX, 77375"
"675638, TWIN PINES NURSING AND REHABILITATION, 3301 E. MOCKINGBIRD LANE, VICTORIA TX, 77904"
"675687, HOLIDAY HILL INC, 245 STATE HWY #153 WEST, COLEMAN TX, 76834"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675723, NAZARETH LIVING CARE CENTER, 1475 RAYNOLDS ST, EL PASO TX, 79903"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675740, KNOPP NURSING & REHAB CENTER INC, 202 BILLIE DR, FREDERICKSBURG TX, 78624"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675654, BROOKDALE GUADALUPE RIVER PLAZA, 808 GUADALUPE, KERRVILLE TX, 78028"
"675672, TRISUN CARE CENTER-RIVER RIDGE, 3922 W RIVER DR, CORPUS CHRISTI TX, 78410"
"675740, KNOPP NURSING & REHAB CENTER INC, 202 BILLIE DR, FREDERICKSBURG TX, 78624"
"675736, YOAKUM NURSING AND REHABILITATION CENTER, 1300 CARL RAMERT DR, YOAKUM TX, 77995"
"675736, YOAKUM NURSING AND REHABILITATION CENTER, 1300 CARL RAMERT DR, YOAKUM TX, 77995"
"675695, COLLEGE STREET HEALTH CARE CENTER, 4150 COLLEGE ST, BEAUMONT TX, 77707"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675638, TWIN PINES NURSING AND REHABILITATION, 3301 E. MOCKINGBIRD LANE, VICTORIA TX, 77904"
"675638, TWIN PINES NURSING AND REHABILITATION, 3301 E. MOCKINGBIRD LANE, VICTORIA TX, 77904"
"675746, CORONADO NURSING CENTER, 1751 N 15TH ST, ABILENE TX, 79603"
"675723, NAZARETH LIVING CARE CENTER, 1475 RAYNOLDS ST, EL PASO TX, 79903"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675686, WINTERHAVEN HEALTHCARE RESIDENCE, 6534 STUEBNER AIRLINE RD, HOUSTON TX, 77091"
"675695, COLLEGE STREET HEALTH CARE CENTER, 4150 COLLEGE ST, BEAUMONT TX, 77707"
"675690, GOLDEN ESTATES REHABILITATION CENTER, 130 SPENCER LN, SAN ANTONIO TX, 78201"
"675706, BRENHAM REST HOME, 406 COTTONWOOD ST, BRENHAM TX, 77833"
"675678, CARECHOICE OF BOERNE, 200 E RYAN ST, BOERNE TX, 78006"
"675671, GARDEN TERRACE ALZHEIMERS CENTER OF EXCELLENCE, 7887 CAMBRIDGE ST, HOUSTON TX, 77054"
"675690, GOLDEN ESTATES REHABILITATION CENTER, 130 SPENCER LN, SAN ANTONIO TX, 78201"
"675690, GOLDEN ESTATES REHABILITATION CENTER, 130 SPENCER LN, SAN ANTONIO TX, 78201"
"675637, WOOLDRIDGE PLACE NURSING CENTER, 7352 WOOLDRIDGE RD, CORPUS CHRISTI TX, 78414"
"675790, GARLAND NURSING AND REHABILITATION LP, 321 N SHILOH RD, GARLAND TX, 75042"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675641, NESBIT LIVING & RECOVERY CENTER, 1215 ASHBY, SEGUIN TX, 78155"
"675744, FRIENDSHIP HAVEN HEALTHCARE AND REHABILITATION CEN, 1500 SUNSET DR, FRIENDSWOOD TX, 77546"
"675695, COLLEGE STREET HEALTH CARE CENTER, 4150 COLLEGE ST, BEAUMONT TX, 77707"
"675687, HOLIDAY HILL INC, 245 STATE HWY #153 WEST, COLEMAN TX, 76834"
"675727, THE WESLEYAN AT SCENIC, 2001 SCENIC DR, GEORGETOWN TX, 78626"
"675649, STONEBRIDGE SN HEALTH CENTER, 11127 CIRCLE DR, AUSTIN TX, 78736"
"675672, TRISUN CARE CENTER-RIVER RIDGE, 3922 W RIVER DR, CORPUS CHRISTI TX, 78410"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675723, NAZARETH LIVING CARE CENTER, 1475 RAYNOLDS ST, EL PASO TX, 79903"
"675751, SEABURY NURSING & REHABILITATION, 2443 W 16TH ST, ODESSA TX, 79763"
"675696, COUNTRY VILLAGE CARE, 721 W MULBERRY, ANGLETON TX, 77515"
"675699, FRIENDSWOOD HEALTH CARE CENTER, 213 HERITAGE DR, FRIENDSWOOD TX, 77546"
"675740, KNOPP NURSING & REHAB CENTER INC, 202 BILLIE DR, FREDERICKSBURG TX, 78624"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675671, GARDEN TERRACE ALZHEIMERS CENTER OF EXCELLENCE, 7887 CAMBRIDGE ST, HOUSTON TX, 77054"
"675699, FRIENDSWOOD HEALTH CARE CENTER, 213 HERITAGE DR, FRIENDSWOOD TX, 77546"
"675695, COLLEGE STREET HEALTH CARE CENTER, 4150 COLLEGE ST, BEAUMONT TX, 77707"
"675743, OCEANVIEW HEALTHCARE AND REHABILITATION, 519 NINTH AVE N, TEXAS CITY TX, 77590"
"675701, LAWRENCE STREET HEALTH CARE CENTER, 615 LAWRENCE ST, TOMBALL TX, 77375"
"675641, NESBIT LIVING & RECOVERY CENTER, 1215 ASHBY, SEGUIN TX, 78155"
"675678, CARECHOICE OF BOERNE, 200 E RYAN ST, BOERNE TX, 78006"
"675702, BRENTWOOD PLACE TWO, 3505  S BUCKNER BLVD BLDG 3, DALLAS TX, 75227"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675740, KNOPP NURSING & REHAB CENTER INC, 202 BILLIE DR, FREDERICKSBURG TX, 78624"
"675637, WOOLDRIDGE PLACE NURSING CENTER, 7352 WOOLDRIDGE RD, CORPUS CHRISTI TX, 78414"
"675717, SAN RAFAEL NURSING AND REHABILITATION CENTER, 3050 SUNNYBROOK RD, CORPUS CHRISTI TX, 78415"
"675689, VILLAGE HEALTHCARE AND REHABILITATION, 615 N WARE RD, MCALLEN TX, 78501"
"675708, KEENELAND NURSING AND REHABILITATION LP, 700 S BOWIE DR, WEATHERFORD TX, 76086"
"675743, OCEANVIEW HEALTHCARE AND REHABILITATION, 519 NINTH AVE N, TEXAS CITY TX, 77590"
"675656, HACIENDA OAKS NURSING & REHAB, 1637 N KING ST, SEGUIN TX, 78155"
"675691, HUNTSVILLE HEALTH CARE CENTER, 2628 MILAM, HUNTSVILLE TX, 77340"
"675736, YOAKUM NURSING AND REHABILITATION CENTER, 1300 CARL RAMERT DR, YOAKUM TX, 77995"
"675663, FORT BEND HEALTHCARE CENTER, 3010 BAMORE RD, ROSENBERG TX, 77471"
"675739, REGENT CARE CENTER OF THE WOODLANDS LIMITED PARTNE, 10450 GOSLING RD, THE WOODLANDS TX, 77381"
"675792, MANSFIELD NURSING AND REHABILITATION LP, 1402 E BROAD ST, MANSFIELD TX, 76063"
"675701, LAWRENCE STREET HEALTH CARE CENTER, 615 LAWRENCE ST, TOMBALL TX, 77375"
"675755, WINDSOR PLACE, 507 E W M WATSON BLVD, DAINGERFIELD TX, 75638"
"675806, THE LAURENWOOD NURSING AND REHABILITATION, 330 W CAMP WISDOM RD, DUNCANVILLE TX, 75116"
"675717, SAN RAFAEL NURSING AND REHABILITATION CENTER, 3050 SUNNYBROOK RD, CORPUS CHRISTI TX, 78415"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675746, CORONADO NURSING CENTER, 1751 N 15TH ST, ABILENE TX, 79603"
"675723, NAZARETH LIVING CARE CENTER, 1475 RAYNOLDS ST, EL PASO TX, 79903"
"675666, BRIARCLIFF HEALTH CENTER OF GREENVILLE INC, 4400 WALNUT ST, GREENVILLE TX, 75401"
"675678, CARECHOICE OF BOERNE, 200 E RYAN ST, BOERNE TX, 78006"
"675671, GARDEN TERRACE ALZHEIMERS CENTER OF EXCELLENCE, 7887 CAMBRIDGE ST, HOUSTON TX, 77054"
"675671, GARDEN TERRACE ALZHEIMERS CENTER OF EXCELLENCE, 7887 CAMBRIDGE ST, HOUSTON TX, 77054"
"675706, BRENHAM REST HOME, 406 COTTONWOOD ST, BRENHAM TX, 77833"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675646, SNYDER OAKS CARE CENTER, 210 E 37TH ST, SNYDER TX, 79549"
"675638, TWIN PINES NURSING AND REHABILITATION, 3301 E. MOCKINGBIRD LANE, VICTORIA TX, 77904"
"675723, NAZARETH LIVING CARE CENTER, 1475 RAYNOLDS ST, EL PASO TX, 79903"
"675641, NESBIT LIVING & RECOVERY CENTER, 1215 ASHBY, SEGUIN TX, 78155"
"675650, GARDEN TERRACE ALZHEIMERS CENTER OF EXCELLENCE, 7500 OAKMONT BLVD, FORT WORTH TX, 76132"
"675764, SPRING BRANCH TRANSITIONAL CARE CENTER, 1615 HILLENDAHL RD, HOUSTON TX, 77055"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675654, BROOKDALE GUADALUPE RIVER PLAZA, 808 GUADALUPE, KERRVILLE TX, 78028"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675801, GILMER NURSING AND REHABILITATION LP, 703 TITUS STREET, GILMER TX, 75644"
"675654, BROOKDALE GUADALUPE RIVER PLAZA, 808 GUADALUPE, KERRVILLE TX, 78028"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675687, HOLIDAY HILL INC, 245 STATE HWY #153 WEST, COLEMAN TX, 76834"
"675690, GOLDEN ESTATES REHABILITATION CENTER, 130 SPENCER LN, SAN ANTONIO TX, 78201"
"675708, KEENELAND NURSING AND REHABILITATION LP, 700 S BOWIE DR, WEATHERFORD TX, 76086"
"675650, GARDEN TERRACE ALZHEIMERS CENTER OF EXCELLENCE, 7500 OAKMONT BLVD, FORT WORTH TX, 76132"
"675677, DEL RIO NURSING AND REHABILITATION CENTER, 301 W MARTIN ST, DEL RIO TX, 78840"
"675637, WOOLDRIDGE PLACE NURSING CENTER, 7352 WOOLDRIDGE RD, CORPUS CHRISTI TX, 78414"
"675678, CARECHOICE OF BOERNE, 200 E RYAN ST, BOERNE TX, 78006"
"675689, VILLAGE HEALTHCARE AND REHABILITATION, 615 N WARE RD, MCALLEN TX, 78501"
"675670, TRISUN CARE CENTER-WESTWOOD, 801 CANTWELL LN, CORPUS CHRISTI TX, 78408"
"675649, STONEBRIDGE SN HEALTH CENTER, 11127 CIRCLE DR, AUSTIN TX, 78736"
"675672, TRISUN CARE CENTER-RIVER RIDGE, 3922 W RIVER DR, CORPUS CHRISTI TX, 78410"
"675701, LAWRENCE STREET HEALTH CARE CENTER, 615 LAWRENCE ST, TOMBALL TX, 77375"
"675646, SNYDER OAKS CARE CENTER, 210 E 37TH ST, SNYDER TX, 79549"
"675743, OCEANVIEW HEALTHCARE AND REHABILITATION, 519 NINTH AVE N, TEXAS CITY TX, 77590"
"675765, WALNUT PLACE, 5515 GLEN LAKES DR, DALLAS TX, 75231"
"675706, BRENHAM REST HOME, 406 COTTONWOOD ST, BRENHAM TX, 77833"
"675656, HACIENDA OAKS NURSING & REHAB, 1637 N KING ST, SEGUIN TX, 78155"
"675686, WINTERHAVEN HEALTHCARE RESIDENCE, 6534 STUEBNER AIRLINE RD, HOUSTON TX, 77091"
"675751, SEABURY NURSING & REHABILITATION, 2443 W 16TH ST, ODESSA TX, 79763"
"675699, FRIENDSWOOD HEALTH CARE CENTER, 213 HERITAGE DR, FRIENDSWOOD TX, 77546"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675667, UNIVERSITY PLACE NURSING CENTER, 7480 BEECHNUT, HOUSTON TX, 77074"
"675708, KEENELAND NURSING AND REHABILITATION LP, 700 S BOWIE DR, WEATHERFORD TX, 76086"
"675822, SENIOR CARE BELTLINE, 106 N BELTLINE RD, GARLAND TX, 75040"
"675697, THE ARMY RESIDENCE COMMUNITY HEALTH CARE CENTER, 7400 CRESTWAY DR, SAN ANTONIO TX, 78239"
"675687, HOLIDAY HILL INC, 245 STATE HWY #153 WEST, COLEMAN TX, 76834"
"675691, HUNTSVILLE HEALTH CARE CENTER, 2628 MILAM, HUNTSVILLE TX, 77340"
"675751, SEABURY NURSING & REHABILITATION, 2443 W 16TH ST, ODESSA TX, 79763"
"675691, HUNTSVILLE HEALTH CARE CENTER, 2628 MILAM, HUNTSVILLE TX, 77340"
"675672, TRISUN CARE CENTER-RIVER RIDGE, 3922 W RIVER DR, CORPUS CHRISTI TX, 78410"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675691, HUNTSVILLE HEALTH CARE CENTER, 2628 MILAM, HUNTSVILLE TX, 77340"
"675802, KEMP CARE CENTER, 1351 SOUTH ELM STREET, KEMP TX, 75143"
"675691, HUNTSVILLE HEALTH CARE CENTER, 2628 MILAM, HUNTSVILLE TX, 77340"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675706, BRENHAM REST HOME, 406 COTTONWOOD ST, BRENHAM TX, 77833"
"675678, CARECHOICE OF BOERNE, 200 E RYAN ST, BOERNE TX, 78006"
"675709, TIMBERIDGE NURSING AND REHABILITATION CENTER, 315 W GIBSON, JASPER TX, 75951"
"675696, COUNTRY VILLAGE CARE, 721 W MULBERRY, ANGLETON TX, 77515"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675701, LAWRENCE STREET HEALTH CARE CENTER, 615 LAWRENCE ST, TOMBALL TX, 77375"
"675638, TWIN PINES NURSING AND REHABILITATION, 3301 E. MOCKINGBIRD LANE, VICTORIA TX, 77904"
"675690, GOLDEN ESTATES REHABILITATION CENTER, 130 SPENCER LN, SAN ANTONIO TX, 78201"
"675648, CONROE HEALTH CARE CENTER, 2019 N FRAZIER, CONROE TX, 77301"
"675691, HUNTSVILLE HEALTH CARE CENTER, 2628 MILAM, HUNTSVILLE TX, 77340"
"675684, MISSION RIDGE REHABILITATION & NURSING CENTER LP, 401 SWIFT ST, REFUGIO TX, 78377"
"675740, KNOPP NURSING & REHAB CENTER INC, 202 BILLIE DR, FREDERICKSBURG TX, 78624"
